DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2019-0164-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2019-000134,Cyclone 'Fani',IND,India,Southern Asia,Asia,Odisha province,,,No,No,No,,,Kph,,,,2019,5,3,2019,5,3,50,,20000000,,20000000,,,,,1810000,2157223,83.9041700601057,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2019-05-06,2023-09-25
2019-0311-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Odisha, Hyderabad",,,No,No,No,,,Kph,,,,2019,6,1,2019,6,3,10,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm2_code"":17553,""adm2_name"":""Hyderabad""}]",2019-07-10,2023-09-25
2019-0321-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Maharashtra, and Bihar",,Flood|Hail,No,No,No,,,Kph,,,,2019,6,6,2019,6,14,50,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2019-07-12,2023-09-25
2019-0550-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2019-000147,Tropical cyclone 'Bulbul',BGD,Bangladesh,Southern Asia,Asia,"Satkhira, Khulna, Bhola, Bagerhat,Patuakhlai, Barguna, Pirojpur districts",,,No,No,No,,130,Kph,,,,2019,11,9,2019,11,10,40,71,251435,,251506,,,,,5785,6895,83.9041700601057,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",2019-11-19,2023-09-25
2019-0550-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2019-000147,Tropical cyclone 'Bulbul',IND,India,Southern Asia,Asia,"South Assam, Meghalaya, Tripura, Mizoram, West Begal, Odisha state",,,No,No,No,,,Kph,,,,2019,11,9,2019,11,10,12,,130000,,130000,,,,,,,83.9041700601057,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1501,""adm1_name"":""Meghalaya""},{""adm1_code"":1502,""adm1_name"":""Mizoram""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",2019-11-19,2023-09-25
2020-0009-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,GLIDE:CW-2020-000008,,AFG,Afghanistan,Southern Asia,Asia,"Helmand, Kandahar, Zabul, Uruzgan, Laghman, Herat, Badghis, Ghor, Daykundi, Bamyan, Baghlan provinces",,Cold wave|Snow/ice,No,No,No,,,Kph,,,,2020,1,12,2020,1,15,13,40,7441,,7481,,,,,,,84.9391981293886,"[{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm1_code"":280,""adm1_name"":""Ghor""},{""adm1_code"":281,""adm1_name"":""Hilmand""},{""adm1_code"":282,""adm1_name"":""Hirat""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":290,""adm1_name"":""Laghman""},{""adm1_code"":303,""adm1_name"":""Zabul""},{""adm1_code"":99878,""adm1_name"":""Daykundi""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",2020-01-13,2023-09-25
2020-0010-PAK,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,GLIDE:CW-2020-000003|GLIDE:CW-2020-000027,,PAK,Pakistan,Southern Asia,Asia,"Mastung, Qila Abdullah, Kech, Ziarat, Harnai, and Pishin districts (Balochistan); Rajanpur District (Punjab Province); Azad Jammu and Kashmir, Khyber Pakhtunkhwa, Gilgit-Baltistan",,"Slide (land, mud, snow, rock)|Snow/ice",No,No,Yes,,,Kph,,,,2020,1,11,2020,1,13,107,104,1000000,,1000104,,,,,,,84.9391981293886,"[{""adm1_code"":2273,""adm1_name"":""Federally Administered Tribal Areas""},{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm2_code"":40298,""adm2_name"":""Kech District""},{""adm2_code"":40301,""adm2_name"":""Killa Abdullah District""},{""adm2_code"":40306,""adm2_name"":""Mastung District""},{""adm2_code"":40310,""adm2_name"":""Pishin District""},{""adm2_code"":40312,""adm2_name"":""Sibi District""},{""adm2_code"":40314,""adm2_name"":""Ziarat District""},{""adm2_code"":23673,""adm2_name"":""Rajanpur District""}]",2020-01-13,2023-09-25
2020-0057-IND,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,IND,India,Southern Asia,Asia,Jammu & Kashmir state,,"Avalanche (Snow, Debris)",No,No,No,,,Kph,,,,2020,1,11,2020,1,14,11,,,,,,,,,,,84.9391981293886,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2020-02-12,2023-09-25
2020-0211-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2020-000137,Cyclone 'Amphan',BGD,Bangladesh,Southern Asia,Asia,"Cox's Bazar; Satkhira, Jashore, Khulna, Barguna, Bagerhat, Patuakhali, Bhola, Pirojpur districts",,,No,No,No,,,Kph,,,,2020,5,20,2020,5,20,26,,2600000,,2600000,,,,,1500000,1765969,84.9391981293886,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",2020-05-27,2024-04-18
2020-0211-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2020-000137,Cyclone 'Amphan',IND,India,Southern Asia,Asia,"Balasore (Baleshwar) , Bhadrak, Kendrapada and Jagatsinghpur (Odisha); East Midunapur, West Midhunapur, North24 Parganas, South24 Parganas, Nadia, Howrah, Kolkata and Hoogli (West Bengal)",,,No,No,No,,185,Kph,,,,2020,5,20,2020,5,20,90,,18000000,,18000000,,,,,13500000,15893722,84.9391981293886,"[{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":70209,""adm2_name"":""Bhadrak""},{""adm2_code"":70214,""adm2_name"":""Jagatsinghpur""},{""adm2_code"":70218,""adm2_name"":""Kendrapara""},{""adm2_code"":17949,""adm2_name"":""Haora""},{""adm2_code"":17950,""adm2_name"":""Hugli""},{""adm2_code"":17956,""adm2_name"":""Nadia""},{""adm2_code"":70291,""adm2_name"":""East Midnapore""},{""adm2_code"":70292,""adm2_name"":""Kolkata""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""},{""adm2_code"":70296,""adm2_name"":""West Midnapore""}]",2020-05-27,2023-09-25
2020-0211-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2020-000137,Cyclone 'Amphan',LKA,Sri Lanka,Southern Asia,Asia,"Ratnapura district, Kegalle, Kottampitiya (Kegalle), Pelmadulla (Ratnapura), Polonnaruwa",,,No,No,No,,,Kph,,,,2020,5,17,2020,5,20,4,,1100,,1100,,,,,,,84.9391981293886,"[{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""},{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""}]",2020-06-11,2023-09-25
2020-0217-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Nisarga',IND,India,Southern Asia,Asia,"Raigad, Pune Districts (Maharashtra State)",,,No,No,No,,120,Kph,,,,2020,6,3,2020,6,3,6,,7500,,7500,,,,,820000,965396,84.9391981293886,"[{""adm2_code"":17776,""adm2_name"":""Pune""},{""adm2_code"":17777,""adm2_name"":""Raigarh""}]",2020-06-05,2024-04-18
2020-0524-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Nivar,IND,India,Southern Asia,Asia,Tamil Nadu and Puducherry,,Flood,No,No,No,,,Kph,,,,2020,11,25,2020,11,26,14,,,,,,,,,600000,706388,84.9391981293886,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""},{""adm1_code"":70080,""adm1_name"":""Puducherry""}]",2020-12-01,2023-09-25
